Country.ID,Year,gdp_p,cpi,interestrate,unem,savingrate,r_young,r_mid,r_old,r_imm,rr,inv,popgrowth,logoil
JPN,1991,3.523,3.273,7.384166667,2.092,32.953,25.370159863069674,55.5711576113077,18.14438033495241,0.9143021906702211,4.111166666999999,35.212,0.3971693155054634,3.1
JPN,1992,0.901,1.727,4.4625,2.15,32.385,24.571769498026903,55.7175712904361,18.753830842355296,0.9568283691817112,2.7355,33.537,0.3986096668007866,3.0
JPN,1993,-0.459,1.255,2.979166667,2.5,31.413,23.749137756038017,55.90690169889355,19.344641560997644,0.9993189840707893,1.724166667,31.768,0.366808892555337,2.9
JPN,1994,1.083,0.69,2.234166667,2.892,29.826,22.955245015497855,56.07021360392377,19.9329635209432,1.0415778596351688,1.5441666670000003,30.652,0.35798033511034166,2.8
JPN,1995,2.631,-0.088,1.2325,3.15,29.034,22.261815248367657,56.112211832223025,20.54190980990178,1.0840631095075448,1.3205,30.934,0.307936920488161,2.9
JPN,1996,3.134,0.138,0.587916667,3.367,33.427,21.666838869733372,56.038816402281775,21.16143567570094,1.1329090522839151,0.449916667,32.027,0.24081370439625882,3.1
JPN,1997,0.981,1.699,0.597666667,3.4,33.228,21.14843498280522,55.91167067721017,21.75826109036904,1.1816332496155795,-1.101333333,31.11,0.23070157037607952,3.0
JPN,1998,-1.27,0.652,0.717083333,4.1,32.4,20.690153735566252,55.79824147577849,22.28139943473834,1.2302053539169089,0.06508333300000002,29.591,0.22432971605508278,2.7
JPN,1999,-0.334,-0.347,0.245575,4.667,30.665,20.285879754606178,55.6047907263983,22.83045775365988,1.2788717653356385,0.592575,28.2,0.1994347162151966,3.0
JPN,2000,2.765,-0.687,0.247325,4.733,31.046,19.93752760665621,55.22353301764545,23.511321211770447,1.3276181639278948,0.9343250000000001,28.417,0.1784086827193887,3.4
JPN,2001,0.386,-0.694,0.121125,5.042,29.725,19.64063997473899,54.71939754462646,24.26367443797095,1.3762880426635995,0.815125,27.755,0.1829198176471758,3.3
JPN,2002,0.042,-0.897,0.060258333,5.358,28.508,19.368241644374955,54.20029296401751,25.006596483129673,1.4248689084778694,0.957258333,25.899,0.17637100343461665,3.3
JPN,2003,1.535,-0.263,0.088333333,5.242,28.746,19.097962316128775,53.68967453099651,25.73864798372404,1.4737151691506678,0.351333333,25.661,0.14641258860150774,3.4
JPN,2004,2.186,-0.01,0.088333333,4.733,29.359,18.82895963998935,53.29882030053662,26.349299422151134,1.5229206373229018,0.098333333,25.638,0.11319893735042275,3.7
JPN,2005,1.804,-0.288,0.09,4.425,29.573,18.576970365102014,53.06140942049821,26.789028059901852,1.5725921544979236,0.378,26.052,0.0763258688243118,4.0
JPN,2006,1.372,0.256,0.324675,4.117,29.869,18.359072760529475,52.5956197612765,27.454590302811006,1.5907171753830096,0.06867499999999999,26.078,0.06560457746815906,4.2
JPN,2007,1.484,0.046,0.745833333,3.833,30.402,18.177373293397565,51.80326293983523,28.41062718271379,1.6087365840534145,0.699833333,25.769,0.07065347245065468,4.3
JPN,2008,-1.224,1.382,0.846666667,3.983,28.661,18.022934316218848,50.95386864086493,29.39618561723101,1.6270114256852135,-0.5353333329999999,25.87,0.053329093737519706,4.6
JPN,2009,-5.693,-1.331,0.578333333,5.075,25.348,17.898165383263795,50.169597832733835,30.28656148947969,1.6456752945226631,1.909333333,22.603,0.028464919977611025,4.1
JPN,2010,4.098,-0.742,0.383333333,5.058,26.429,17.801973354583826,49.48019926625737,31.052931781751063,1.6648955974077366,1.125333333,22.59,-0.0056122641431732845,4.4
JPN,2011,0.024,-0.277,0.332596667,4.583,25.624,17.72048632189659,48.88435382460788,31.7138026462993,1.6813572071962273,0.609596667,23.541,-0.06930788267216492,4.6
JPN,2012,1.375,-0.049,0.327210833,4.325,24.956,17.63995007046331,48.39662323308719,32.264532507412255,1.6988941890372404,0.37621083299999997,24.005,-0.13126634108252544,4.5
JPN,2013,2.005,0.332,0.236704167,4.008,25.299,17.560284794721113,47.99996207436782,32.722785382758275,1.7169677481527885,-0.09529583300000002,24.418,-0.15996423308575203,4.6
JPN,2014,0.296,2.758,0.204916667,3.583,25.787,17.457438989207684,47.7071724033563,33.0998483060234,1.7355403014126085,-2.553083333,25.036,-0.18558897146417896,4.5
JPN,2015,1.561,0.799,0.169666667,3.375,28.235,17.34451515938341,47.45432721351017,33.44733818265516,1.7538194444512645,-0.629333333,25.165,-0.1652973665950963,3.9
JPN,2016,0.754,-0.124,0.073666667,3.108,28.788,17.242720862640155,47.18330530026707,33.73381081280851,1.8401630242842735,0.19766666700000002,24.836,-0.09107892778342785,3.8
JPN,2017,1.675,0.486,0.059333333,2.817,29.343,17.129041750308442,47.01287887295833,33.931728476258826,1.926350900474396,-0.426666667,25.215,-0.07491431008808114,3.9
JPN,2018,0.643,0.989,0.072333333,2.433,29.169,16.99535090582315,46.87029578212692,34.120797181968896,2.01355613008103,-0.916666667,25.642,-0.11903975840967806,4.2
JPN,2019,-0.402,0.468,0.031083333,2.358,29.235,16.837821365461856,46.71822606990789,34.341942526676135,2.1020100379541184,-0.43691666700000004,25.79,-0.16862596478902647,4.0
JPN,2020,-4.169,-0.027,-0.035416667,2.8,28.191,16.6390372830849,46.57248631191358,34.594575905317996,2.193900499683531,-0.008416667,25.224,-0.311667163978846,3.7
JPN,2021,2.697,-0.235,-0.0655,2.817,29.718,16.407532716316503,46.501560582694985,34.88609241401319,2.2048142869753184,0.16949999999999998,25.825,-0.4949980302767165,4.2
JPN,2022,0.935,2.496,-0.0295,2.592,28.878,16.18401798153241,46.47820176163734,35.120940503343185,2.2168397534870636,-2.5255,26.77,-0.5424598910602096,4.6
JPN,2023,1.486,3.269,0.003833333,2.575,29.944,15.960243576662014,46.46731180099205,35.34443552699022,2.228009095355723,-3.265166667,26.182,-0.5013149134777795,4.4
JPN,2024,0.084,2.739,0.18575,2.567,31.033,15.75460234548903,46.373653961360034,35.632610030164834,2.239133662986108,-2.55325,26.24,-0.4968246342002325,4.3
KOR,1990,10.025,8.574,14.7,2.458,39.575,36.169874899921,56.25071756411153,7.48130045790033,0.09810707806714153,6.1259999999999994,40.153,1.2789499826615813,3.2
KOR,1991,10.875,9.333,18.30083333,2.45,39.581,35.145436175084356,57.019249243066085,7.701705365651682,0.13360921619787958,8.96783333,41.665,0.8115050358964204,3.1
KOR,1992,6.352,6.213,16.4125,2.525,38.62,34.20098874236499,57.638893936996695,7.991032545011115,0.16908477562719051,10.1995,39.113,0.48278376161559056,3.0
KOR,1993,6.995,4.801,12.96166667,2.9,38.641,33.326699671013614,58.17044742756893,8.298720473093274,0.20413242832419423,8.16066667,38.08,0.5240966061151209,2.9
KOR,1994,9.372,6.266,13.2875,2.475,38.322,32.51894987419966,58.62099842789322,8.621283266373023,0.2387684315340858,7.0215,38.908,0.5416113383428733,2.8
KOR,1995,9.736,4.481,14.05416667,2.067,38.063,31.79448557235031,58.9520535598045,8.980394305286172,0.2730665625590203,9.57316667,39.344,0.5264360188461437,2.9
KOR,1996,7.99,4.925,12.63416667,2.058,36.34,31.25470742215168,59.07571555582999,9.34539249962633,0.3241845223920108,7.709166670000001,39.708,0.595731496126084,3.1
KOR,1997,6.282,4.439,13.38166667,2.617,36.39,30.844399381374632,59.06553778409217,9.715627817541538,0.37443501699164977,8.94266667,37.382,0.6635530883170704,3.0
KOR,1998,-4.939,7.514,15.22,6.95,38.104,30.40947146201151,59.06540363634672,10.100973748551494,0.4241511530902697,7.706,28.128,0.6298026188131578,2.7
KOR,1999,11.617,0.813,6.809166667,6.583,35.687,29.84371117975523,59.18683551488167,10.496002581312077,0.4734507240510256,5.996166667000001,31.253,0.5829556231114141,3.0
KOR,2000,9.202,2.259,7.078333333,4.425,34.177,29.125099395058367,59.47000898781292,10.882673449789367,0.522218167339336,4.819333332999999,33.018,0.572636143663563,3.4
KOR,2001,4.726,4.067,5.3175,4.0,32.36,28.370687509687855,59.71031855049462,11.297032565711355,0.6219613741061776,1.2504999999999997,31.867,0.591889594170536,3.3
KOR,2002,7.744,2.762,4.805,3.258,31.81,27.641519465462366,59.87288537426399,11.764735244918562,0.7208599153550858,2.0429999999999997,31.306,0.543438889326775,3.3
KOR,2003,3.075,3.515,4.305833333,3.55,33.157,26.968448490213774,60.0220923612867,12.190064265157334,0.8193948833421986,0.7908333329999997,32.397,0.45463847472599905,3.4
KOR,2004,5.184,3.591,3.7875,3.658,35.614,26.362724691579885,60.169195069412574,12.550420622748664,0.9176596162588627,0.1964999999999999,32.685,0.3849694450562602,3.7
KOR,2005,4.358,2.754,3.649166667,3.75,33.934,25.79055486578476,60.29400473680695,12.899665474398331,1.0157749230099595,0.8951666669999998,32.714,0.32406284532056073,4.0
KOR,2006,5.245,2.242,4.475833333,3.475,32.975,25.197558227380274,60.30787944574401,13.301288101141681,1.1932742257340372,2.2338333329999998,33.004,0.32365345692197955,4.2
KOR,2007,5.842,2.535,5.160833333,3.258,33.57,24.664204975127873,60.17459648201081,13.792042128004647,1.369156414856674,2.625833333,33.249,0.3574535478437779,4.3
KOR,2008,3.004,4.674,5.4875,3.175,33.378,24.172090188591632,59.97830239674329,14.306033524805036,1.5435738898600444,0.8134999999999994,33.704,0.3702396555814058,4.6
KOR,2009,0.82,2.756,2.628333333,3.633,33.27,23.69374643107723,59.78639407243581,14.803568107578258,1.7162913889086948,-0.12766666699999973,29.558,0.39331532995992013,4.1
KOR,2010,6.982,2.939,2.671666667,3.708,35.061,23.20617059911575,59.614821465928415,15.292603194845858,1.886404740109986,-0.26733333299999984,32.779,0.45862244377894434,4.4
KOR,2011,3.688,4.026,3.4375,3.408,34.457,22.606492819058175,59.57795879218184,15.759332116143526,2.0562162726164552,-0.5884999999999998,33.261,0.7347055652238144,4.6
KOR,2012,2.548,2.187,3.2975,3.225,34.445,21.878760887478897,59.657499515696486,16.245264740601275,2.2184748562233274,1.1105,31.215,0.9606322762051311,4.5
KOR,2013,3.291,1.301,2.7225,3.1,34.639,21.129293088440154,59.712785589398464,16.78022986663312,2.3776914555282613,1.4215000000000002,29.899,0.9507842702577873,4.6
KOR,2014,3.215,1.275,2.491666667,3.492,34.686,20.382413557372477,59.694895366614055,17.388568925669773,2.5341221503437077,1.2166666670000001,29.789,0.9344520038075066,4.5
KOR,2015,2.92,0.706,1.77,3.592,35.914,19.667889742041467,59.49716412009699,18.14604887661474,2.688897261246815,1.064,29.312,0.8802222273425642,3.9
KOR,2016,3.172,0.972,1.493333333,3.675,36.375,19.019689893759463,59.176550302635555,18.992022646412064,2.811737157192918,0.5213333330000001,29.982,0.6157383589527221,3.8
KOR,2017,3.433,1.944,1.443333333,3.683,36.525,18.395412423589704,58.77835237648451,19.886003201571963,2.9402319983538137,-0.500666667,31.965,0.3673283391138371,3.9
KOR,2018,3.176,1.476,1.68,3.833,35.465,17.760038584924573,58.33408209393121,20.83608118790507,3.069798133239134,0.20399999999999996,31.249,0.30031986876966066,4.2
KOR,2019,2.314,0.383,1.696666667,3.783,34.356,17.12660325871005,57.83169633907504,21.841399968621452,3.20030043359347,1.313666667,31.196,0.2458361778167717,4.0
KOR,2020,-0.7,0.537,0.923333333,3.955,35.88,16.480942466470022,57.21438256922351,22.972178620386334,3.3324963439201354,0.38633333299999995,31.525,0.17508068618501405,3.7
KOR,2021,4.613,2.498,0.85,3.675,36.716,15.871560929149256,56.6041660207531,24.191128568631267,3.3331444814663747,-1.6480000000000001,32.493,-0.019445228067482834,4.2
KOR,2022,2.728,5.09,2.475,2.883,34.424,15.360593315370577,56.01482944681043,25.287191796404073,3.3373854414149062,-2.6149999999999998,33.325,-0.1270743227888449,4.6
KOR,2023,1.404,3.597,3.709166667,2.708,34.049,14.91108218115228,55.49063620661365,26.25871811098624,3.3395635012478273,0.11216666699999989,32.257,-0.06521989571711684,4.4
KOR,2024,2.025,2.322,3.550833333,2.8,35.673,14.491855672315742,54.96975207081382,27.196817369100152,3.3415748877702924,1.2288333329999999,30.376,-0.060192771074085716,4.3
MEX,1990,5.25,26.65,29.23,2.742,17.337,50.28935825656963,42.945746790908544,5.924913580834233,0.8399813716875975,2.580000000000002,22.513,1.9360530063433856,3.2
MEX,1991,3.976,22.609,19.95,2.692,15.922,49.632512914679104,43.579089671576014,6.020607997180169,0.7677894165647166,-2.6590000000000025,22.758,1.94445688773639,3.1
MEX,1992,3.569,15.517,22.76,2.83,14.093,48.949125565494604,44.234489264773664,6.118116433961751,0.698268735769987,7.243000000000002,22.805,1.911909930493505,3.0
MEX,1993,2.867,9.763,14.68,3.43,16.181,48.28065215535559,44.8612220296306,6.226779595398637,0.6313462196151605,4.917,22.624,1.8699541770148986,2.9
MEX,1994,4.394,6.986,16.96,3.7,16.586,47.652498628306745,45.43659931452783,6.34404287123128,0.566859185934152,9.974,24.337,1.8315199827457551,2.8
MEX,1995,-5.91,35.061,46.54,6.23,18.897,47.0685766033318,45.95537478023994,6.471385824163487,0.5046627922647633,11.479,19.312,1.7961733010963599,2.9
MEX,1996,6.218,34.35,26.97,5.45,19.157,46.47340838954924,46.40858064695297,6.60483029146714,0.5131806720306527,-7.380000000000003,19.738,1.750170638412607,3.1
MEX,1997,7.199,20.597,22.29416667,3.73,19.682,45.91220361593529,46.8160550204381,6.750210300959017,0.5215310626675959,1.6971666699999979,21.146,1.6965480268140265,3.0
MEX,1998,6.185,15.917,27.14166667,3.16,19.935,45.38399038370239,47.18289134388302,6.9034306948415365,0.5296875775730421,11.22466667,22.804,1.6528590193486625,2.7
MEX,1999,2.755,16.566,24.62666667,2.5,20.026,44.87783549203753,47.52158962052137,7.062916645723007,0.5376582417180891,8.06066667,22.243,1.6117787613309398,3.0
MEX,2000,5.029,9.486,17.23166667,2.2,19.738,44.354124882363145,47.87929247787632,7.221033348436924,0.5455492913236115,7.7456666699999985,22.265,1.5546872430979963,3.4
MEX,2001,-0.451,6.366,13.42666667,2.768,18.077,43.828973506400025,48.21574034239938,7.382882999861552,0.5724031513390389,7.06066667,20.274,1.4940828924334015,3.3
MEX,2002,-0.237,5.037,8.45,2.978,18.879,43.301735531148104,48.542759476484875,7.556885556617685,0.5986194357493215,3.4129999999999994,20.408,1.4480894505949138,3.3
MEX,2003,1.186,4.55,7.164166667,3.4,20.354,42.78160952902841,48.86038020231512,7.733793462967525,0.6242168056889497,2.614166667,20.881,1.408085549243876,3.4
MEX,2004,3.565,4.694,7.4425,3.919,21.581,42.26906798045956,49.17174759565746,7.909982602374455,0.649201821508529,2.7485,22.046,1.374670719544402,3.7
MEX,2005,2.113,3.99,9.631666667,3.478,20.899,41.75543048702908,49.48776836212441,8.083294043339562,0.6735071075069493,5.641666666999999,21.522,1.3577132990359564,4.0
MEX,2006,4.805,3.633,7.69,3.566,22.248,41.17859095454411,49.85506262254505,8.253960140877425,0.7123862820334097,4.057,22.564,1.3629534081662786,4.2
MEX,2007,2.078,3.969,7.784166667,3.653,22.227,40.616962857791115,50.23005439884914,8.403290628416475,0.7496921149432642,3.815166667,23.072,1.4178485116669304,4.3
MEX,2008,0.943,5.13,8.3525,3.904,22.715,40.075769820594445,50.60674574861132,8.53207940965381,0.7854050211404309,3.2224999999999993,24.121,1.4708686863338372,4.6
MEX,2009,-6.295,5.296,5.929166667,5.384,22.508,39.531339814676855,50.988587641213854,8.660161930224808,0.8199106138844756,0.6331666669999994,23.259,1.4726554793268232,4.1
MEX,2010,4.971,4.155,5.0,5.309,22.992,38.97274556553443,51.3775966754176,8.796219316368267,0.8534384426796845,0.8449999999999998,23.331,1.450158969592441,4.4
MEX,2011,3.444,3.404,4.855,5.19,23.394,38.47284762563644,51.73729285312816,8.940782419028071,0.8490771022073275,1.4510000000000005,24.252,1.4254118818933348,4.6
MEX,2012,3.553,4.111,4.806666667,4.931,22.968,37.98917529196658,52.06297424086931,9.102689072654286,0.8451613945098293,0.6956666670000002,24.378,1.3664154179415355,4.5
MEX,2013,0.852,3.804,4.285833333,4.94,20.287,37.52635388150737,52.348872971749806,9.283072516324987,0.8417006304178428,0.4818333330000004,22.681,1.3057591959219295,4.6
MEX,2014,2.504,4.019,3.525833333,4.835,20.472,37.06823428163071,52.612776147610916,9.48006900505902,0.8389205656993618,-0.4931666670000001,22.293,1.2173774743136967,4.5
MEX,2015,2.702,2.719,3.3425,4.346,21.137,36.60479259393969,52.85992570423165,9.69802086696854,0.8372608348601207,0.6234999999999999,23.736,1.0753040418223225,3.9
MEX,2016,1.772,2.82,4.568333333,3.874,22.07,36.12883998365318,53.073815982098296,9.938067146342075,0.8592768879064447,1.7483333330000002,24.343,0.9738350073219992,3.8
MEX,2017,1.872,6.042,7.120833333,3.419,22.095,35.66234570028462,53.25975200619336,10.19681340099862,0.881088892523409,1.0788333330000004,23.892,0.9396272477169898,3.9
MEX,2018,1.972,4.898,8.055833333,3.321,21.413,35.196602515919274,53.4293370292228,10.471742629550466,0.90231782530746,3.157833333000001,23.477,0.9510963963691887,4.2
MEX,2019,-0.393,3.635,8.273333333,3.489,21.852,34.731511873933165,53.58208938786897,10.763362899730847,0.9230358384670149,4.638333333,22.149,0.9546729325579761,4.0
MEX,2020,-8.354,3.398,5.673333333,4.407,22.634,34.28762554376933,53.761335815007996,11.006533175687048,0.9445054655356283,2.2753333330000003,20.237,0.8238290627371025,3.7
MEX,2021,6.048,5.693,4.655833333,4.141,21.361,33.88754858349981,53.987478353338425,11.186750281667816,0.93822278149395,-1.0371666669999993,21.707,0.6696366966995049,4.2
MEX,2022,3.711,7.897,8.1925,3.274,21.57,33.44743081902202,54.18520743033851,11.436178350936869,0.9311833997026003,0.29550000000000054,22.777,0.7559608336658474,4.6
MEX,2023,3.295,5.526,11.4575,2.797,23.626,32.959694337030484,54.34127444309497,11.775934083552599,0.9230971363219505,5.9315,23.939,0.8759926840277599,4.4
MEX,2024,1.454,4.723,11.26833333,2.668,23.838,32.471333496616,54.479393544633204,12.134085136606048,0.9151878221447585,6.545333330000001,24.161,0.8642285207266287,4.3
NLD,1990,4.178,2.5,8.6825,5.112,25.668,24.24070636459161,51.70550249958785,16.188229323662927,7.865561812157614,6.182499999999999,23.155,0.7356489741279892,3.2
NLD,1991,2.451,3.178,9.281666667,4.799,24.536,23.85270625248679,51.87507563465476,16.25482461667994,8.017393496178512,6.103666667,22.284,0.8263788715469733,3.1
NLD,1992,1.589,2.839,9.3525,4.865,24.141,23.54546915466834,51.96705196806789,16.319376753682135,8.16810212358163,6.513499999999999,22.273,0.8029975407602308,3.0
NLD,1993,1.264,1.642,6.854166667,5.53,24.148,23.354205274689857,51.96376347327957,16.360868813727606,8.321162438302972,5.212166667,20.443,0.7392589474814137,2.9
NLD,1994,3.009,2.118,5.176666667,6.193,25.116,23.26528536563583,51.8557459974199,16.39756264090244,8.481405996041833,3.0586666670000002,20.601,0.6220321097459847,2.8
NLD,1995,3.132,1.349,4.3725,7.733,27.107,23.22592323530323,51.666567352172244,16.458867014893805,8.648642397630715,3.0234999999999994,21.422,0.5139243944428218,2.9
NLD,1996,3.416,1.446,2.9975,7.099,26.996,23.20583078277295,51.41110881713951,16.507125595115657,8.875934804971884,1.5515,22.234,0.4818139634465757,3.1
NLD,1997,4.246,1.858,3.334166667,6.101,28.553,23.20422355612466,51.149748448544486,16.549948224397653,9.096079770933185,1.4761666669999998,22.554,0.5344939621907185,3.0
NLD,1998,4.654,1.782,3.455,4.93,25.71,23.228689867326988,50.86955499826974,16.59956364735514,9.30219148704814,1.673,22.743,0.6581498842951117,2.7
NLD,1999,5.038,2.037,2.963488346,4.139,26.47,23.275351150275302,50.56217795227458,16.662565501125957,9.499905396324158,0.9264883460000002,22.971,0.7144514787193801,3.0
NLD,2000,4.228,2.347,4.39176543,3.66,24.196,23.31484259416177,50.252570878840295,16.741072061014425,9.691514465983504,2.0447654300000004,22.459,0.74387786238852,3.4
NLD,2001,2.328,5.113,4.261780438,3.137,24.873,23.37100626872948,50.00215476955182,16.787352917821835,9.839486043896862,-0.8512195620000007,22.604,0.7718248722761167,3.3
NLD,2002,0.246,3.854,3.318601627,3.665,23.287,23.423707968497887,49.73046130565284,16.84922032722024,9.99661039862903,-0.535398373,20.966,0.6509789309018243,3.3
NLD,2003,0.098,2.225,2.333474191,5.921,25.565,23.465749067386685,49.378460029601186,16.987648005928055,10.168142897084067,0.108474191,20.431,0.4841647413800443,3.4
NLD,2004,2.013,1.383,2.10632298,6.773,27.321,23.449585343043445,48.97626994942731,17.223396052939545,10.350748654589701,0.7233229799999998,20.235,0.35836631858228163,3.7
NLD,2005,2.029,1.492,2.184689332,6.961,26.698,23.369763587479675,48.59866352559349,17.487678940051783,10.54389394687505,0.692689332,20.391,0.24440254431421504,4.0
NLD,2006,3.539,1.652,3.079211845,6.079,28.867,23.263927773328145,48.14042008320495,17.95287656130529,10.642775582161631,1.4272118450000002,20.935,0.17090972694162598,4.2
NLD,2007,3.882,1.588,4.277596427,5.295,28.51,23.131288617141355,47.54730237814112,18.586172931840984,10.735236072876535,2.6895964269999997,23.229,0.22739079468492296,4.3
NLD,2008,2.127,2.213,4.634232681,4.77,26.151,22.99392827417637,47.077976374169765,19.11934127914382,10.808754072510048,2.421232681,22.206,0.39864241029941017,4.6
NLD,2009,-3.67,0.971,1.22834975,5.422,24.118,22.86253300287998,46.704966090570984,19.564501038410707,10.867999868138323,0.25734975000000004,20.577,0.5235322605697812,4.1
NLD,2010,1.317,0.931,0.810953933,6.082,26.671,22.708816613684085,46.395557631861934,19.969119745802857,10.926506008651122,-0.12004606700000009,20.037,0.5219624613780116,4.4
NLD,2011,1.777,2.471,1.390599744,6.05,27.172,22.486398330977096,46.12440869436263,20.32002621556618,11.069166759094104,-1.0804002560000001,19.912,0.47594586802939265,4.6
NLD,2012,-0.977,2.818,0.573181087,6.823,26.392,22.259018792779408,45.834552823767574,20.685550537745844,11.220877845707175,-2.244818913,18.583,0.38060817193839025,4.5
NLD,2013,-0.032,2.556,0.220661223,8.204,26.63,22.033014199334325,45.524017326982275,21.06330423833518,11.379664235348217,-2.335338777,18.361,0.3066444377358257,4.6
NLD,2014,1.612,0.321,0.209945672,8.338,26.568,21.812500856939177,45.22783953823844,21.429734789692958,11.529924815129409,-0.11105432800000001,17.707,0.37145792409682965,4.5
NLD,2015,2.121,0.218,-0.019375701,7.887,27.049,21.621090084058782,44.93963822626107,21.769969813706126,11.669301875974028,-0.237375701,22.17,0.4541638171757123,3.9
NLD,2016,2.425,0.113,-0.263695659,7.005,27.093,21.401483885821154,44.50354214399525,22.070807075720563,12.02416689446304,-0.376695659,19.776,0.5685248043934887,3.8
NLD,2017,2.783,1.294,-0.329056116,5.873,28.344,21.182381317869616,44.08206466278226,22.370100667788215,12.365453351559914,-1.623056116,20.215,0.643295407828548,3.9
NLD,2018,2.26,1.598,-0.322092958,4.881,29.476,20.911080612649606,43.69873579033045,22.684302837802463,12.705880759217484,-1.9200929580000001,20.48,0.6116502275146374,4.2
NLD,2019,2.3,2.672,-0.35631935,4.436,28.599,20.598029697151368,43.356944633008574,23.010504856819153,13.034520813020917,-3.0283193500000003,21.758,0.667158230255116,4.0
NLD,2020,-3.877,1.106,-0.425159625,4.851,26.936,20.244392228922695,43.04029471221169,23.343600353149345,13.371712705716268,-1.5311596250000001,21.352,0.565781670108545,3.7
NLD,2021,6.278,2.827,-0.548756293,4.226,32.211,19.977365637589575,42.96785886133851,23.753827677276014,13.3009478237959,-3.375756293,22.194,0.5320288663471784,4.2
NLD,2022,5.007,11.622,0.341555419,3.537,29.478,19.76174487854145,42.966871143166266,24.099592497294385,13.171791480997905,-11.280444581,22.863,0.9805525921384284,4.6
NLD,2023,0.073,4.118,3.430800561,3.553,29.814,19.5173647547085,42.994168668943914,24.453618951849418,13.034847624498171,-0.6871994390000005,19.96,1.0505980617859567,4.4
NLD,2024,0.98,3.223,3.57091273,3.659,29.228,19.30860942868711,42.86330189058855,24.890645906630475,12.937442774093865,0.34791273,19.288,0.7528910628254559,4.3
NOR,1990,1.932,4.131,5.6,5.229,26.927,25.553800779193008,49.44966207816945,20.45593247292576,4.54060466971178,1.4689999999999994,24.758,0.34366687935143414,3.2
NOR,1991,3.084,3.438,4.6,5.469,25.616,25.330648127561744,49.64525365632455,20.313920343718852,4.710177872394845,1.1619999999999995,22.306,0.47585259674218783,3.1
NOR,1992,3.574,2.328,2.9,5.915,24.772,25.095201283263112,49.88344968767065,20.148266770066815,4.873082258999424,0.5720000000000001,21.628,0.5781366134611776,3.0
NOR,1993,2.845,2.288,2.3,5.948,24.779,24.91619165919503,50.12292601201058,19.927882664148346,5.03299966464604,0.01200000000000001,22.148,0.5972922084413801,2.9
NOR,1994,5.055,1.376,3.2,5.393,25.711,24.78120783577968,50.337572037329004,19.688997979230557,5.192222147660757,1.8240000000000003,23.011,0.5706351455589065,2.8
NOR,1995,4.156,2.46,2.5,4.906,27.4,24.686059909485966,50.48818046830775,19.473559543862486,5.352200078343792,0.040000000000000036,24.198,0.5194435931369812,2.9
NOR,1996,5.028,1.263,4.893333333,4.833,29.354,24.653258191457024,50.48466327614457,19.266961559842542,5.595116972555854,3.6303333330000003,22.893,0.5079614153958634,3.1
NOR,1997,5.285,2.567,3.13,4.034,31.071,24.673340088556458,50.405875250696,19.08745917836525,5.833325482382297,0.5629999999999997,25.191,0.5444251939765943,3.0
NOR,1998,2.669,2.252,6.75,3.186,27.858,24.691433441961788,50.317073066154435,18.92591428319326,6.065579208690516,4.498,28.244,0.5976522289001363,2.7
NOR,1999,2.072,2.366,1.75,3.172,29.918,24.71269022927361,50.21995671241141,18.778115136379217,6.289237921935762,-0.6160000000000001,24.571,0.6876968519262894,3.0
NOR,2000,3.319,3.086,2.5,3.426,36.449,24.73463364646515,50.09066178089887,18.662821677863096,6.51188289477288,-0.5859999999999999,21.811,0.651756796099856,3.4
NOR,2001,2.067,3.004,2.75,3.546,36.322,24.73821116668812,49.90855087127798,18.56980714307711,6.783430818956779,-0.254,20.543,0.507474391915852,3.3
NOR,2002,1.378,1.287,1.19,3.889,32.76,24.72896734122019,49.71314764564412,18.508069829665576,7.049815183470126,-0.09699999999999998,20.322,0.5396289527538345,3.3
NOR,2003,0.945,2.488,0.81,4.494,31.594,24.727641807105837,49.412989200312225,18.54969549818399,7.309673494397952,-1.678,19.42,0.5873714801232444,3.4
NOR,2004,4.015,0.454,0.75,4.471,34.153,24.725199638263682,48.980451321039894,18.728524084266482,7.56582495642994,0.296,21.502,0.5931098180393723,3.7
NOR,2005,2.685,1.532,1.5,4.616,38.87,24.696276803304432,48.50198696811939,18.990048720302546,7.811687508273627,-0.03200000000000003,22.415,0.6834333589046171,4.0
NOR,2006,2.461,2.329,3.25,3.444,40.538,24.57013355236591,47.70526686655963,19.27409197394096,8.450507607133494,0.9209999999999998,23.923,0.8083278752635703,4.2
NOR,2007,2.914,0.713,3.44,2.539,39.641,24.40001613927344,47.00251645250276,19.53979286516699,9.057674543056821,2.727,27.063,1.0410055243070815,4.3
NOR,2008,0.482,3.754,2.38,2.747,41.92,24.182484808941755,46.477146771849,19.70931823801551,9.631050181193729,-1.374,25.77,1.254849745487907,4.6
NOR,2009,-1.94,2.197,1.0,3.266,35.61,23.958787418150827,46.0022998277459,19.85154358204643,10.187369172056833,-1.197,24.281,1.26929987431057,4.1
NOR,2010,0.787,2.419,0.69,3.794,36.624,23.710852698274266,45.579324227751094,19.97994748384284,10.729875590131806,-1.729,24.974,1.253763366260241,4.4
NOR,2011,1.106,1.285,0.44,3.364,38.673,23.395895148121287,45.06100988336689,20.055926062918235,11.487168905593574,-0.845,25.433,1.3050498224439933,4.6
NOR,2012,2.718,0.697,0.38,3.294,39.405,23.074309187633848,44.57771735637892,20.126875638580174,12.221097817407044,-0.31699999999999995,25.861,1.3222273998136025,4.5
